match_id,time,adap_ratio,balance_ratio,cc_sum,tank,engage,disengage,adc,mage,assassin,support,mid,top,jungle,bruiser,duelist,poke,hs,bot,win
NA1_5099122266,2025-01-14 02:45:21.660472,0.8599999999999999,1.0,17.5,1,2,1,1,1,1,2,2,1,2,1,1,1,0,1,1
NA1_5099122266,2025-01-14 02:45:21.660472,0.54,0.8,14.5,0,1,1,1,0,2,2,2,2,1,1,1,0,1,1,0
NA1_5099318226,2025-01-14 02:45:22.550592,0.8,1.0,13.0,2,1,2,1,1,1,2,1,3,1,1,0,0,1,1,1
NA1_5099318226,2025-01-14 02:45:22.550592,0.78,1.0,20.0,1,1,0,1,3,1,2,3,1,1,1,0,1,0,1,0
NA1_5099138505,2025-01-14 02:45:23.495851,0.8200000000000001,0.8,16.0,0,0,1,1,2,1,2,2,1,2,0,0,0,2,1,1
NA1_5099138505,2025-01-14 02:45:23.495851,0.8199999999999998,1.0,18.0,1,0,2,1,1,2,1,1,1,2,2,0,1,0,1,0
NA1_5099099799,2025-01-14 02:45:24.378469,0.9200000000000002,1.0,13.0,1,1,0,2,0,1,1,1,2,2,1,1,0,1,2,0
NA1_5099099799,2025-01-14 02:45:24.378469,0.78,1.0,22.5,3,2,0,0,1,0,1,2,2,1,1,1,1,0,1,1
NA1_5098628866,2025-01-14 02:45:25.269924,0.6799999999999999,0.8,11.0,1,1,1,2,1,0,1,0,1,2,0,1,0,1,2,0
NA1_5098628866,2025-01-14 02:45:25.269924,0.98,1.0,20.0,1,1,1,1,1,1,2,2,1,2,1,0,2,0,1,1
NA1_5097467966,2025-01-14 02:45:26.166520,0.78,0.8,5.5,1,0,0,1,1,1,1,2,1,3,1,0,0,1,1,0
NA1_5097467966,2025-01-14 02:45:26.166520,0.8800000000000001,0.8,12.5,2,2,0,1,1,2,0,1,3,3,2,0,0,0,1,1
NA1_5095841946,2025-01-14 02:45:27.082512,0.21999999999999997,1.0,15.0,2,3,0,2,0,1,2,1,2,1,2,1,0,1,2,0
NA1_5095841946,2025-01-14 02:45:27.082512,0.8800000000000001,1.0,14.0,2,2,1,1,0,0,1,2,3,1,1,1,0,1,1,1
NA1_5012106428,2025-01-14 02:45:28.129023,0.8999999999999999,1.0,14.5,2,2,0,1,1,1,2,3,1,2,1,0,1,0,1,0
NA1_5012106428,2025-01-14 02:45:28.129023,0.94,1.0,19.0,1,1,0,1,3,0,1,3,1,1,1,1,2,0,1,1
NA1_5012091341,2025-01-14 02:45:29.167453,0.9200000000000002,1.0,21.0,3,2,1,1,1,0,2,1,2,1,1,0,0,0,1,1
NA1_5012091341,2025-01-14 02:45:29.167453,0.98,1.0,13.5,1,0,2,1,2,0,3,2,2,1,0,1,1,1,1,0
NA1_5008587183,2025-01-14 02:45:30.071263,0.8599999999999999,0.6,8.5,0,0,0,2,2,1,1,3,1,1,1,1,1,0,1,1
NA1_5008587183,2025-01-14 02:45:30.071263,0.8400000000000001,1.0,10.0,1,0,1,2,1,0,2,1,1,2,1,0,0,1,1,0
NA1_5097305612,2025-01-14 02:45:31.021119,0.98,0.6,15.0,0,0,0,1,2,0,2,2,2,1,2,1,1,1,2,1
NA1_5097305612,2025-01-14 02:45:31.021119,0.8599999999999999,0.6,15.5,0,0,0,2,1,2,1,2,1,1,2,0,0,1,2,0
NA1_5095659274,2025-01-14 02:46:16.896091,0.8,0.4,13.5,0,0,0,2,2,1,1,1,0,1,0,0,0,1,2,1
NA1_5095659274,2025-01-14 02:46:16.896091,0.8799999999999999,0.8,13.0,0,1,1,1,1,2,1,2,3,1,2,1,1,1,1,0
NA1_5095631981,2025-01-14 02:46:18.025623,0.8199999999999998,1.0,18.0,2,2,0,1,1,1,2,2,1,2,2,0,1,0,1,0
NA1_5095631981,2025-01-14 02:46:18.025623,0.8800000000000001,0.6,16.0,0,0,0,1,2,1,1,2,1,1,1,1,1,1,2,1
NA1_5030062151,2025-01-14 02:46:19.188412,0.8,1.0,18.0,1,2,0,2,1,0,2,2,2,1,2,0,1,1,2,1
NA1_5030062151,2025-01-14 02:46:19.188412,0.76,0.8,19.5,2,2,1,1,0,1,2,0,2,1,1,0,1,1,1,0
NA1_5026954116,2025-01-14 02:46:20.232796,0.8599999999999999,0.8,15.5,0,1,0,1,2,1,2,3,1,1,1,1,1,0,1,1
NA1_5026954116,2025-01-14 02:46:20.232796,0.72,0.8,19.5,1,1,0,1,2,0,2,2,1,0,1,1,1,0,1,0
NA1_5025525811,2025-01-14 02:46:21.341757,0.9600000000000002,0.8,9.5,0,1,0,1,1,2,1,1,2,1,2,1,1,1,1,0
NA1_5025525811,2025-01-14 02:46:21.341757,0.96,0.8,19.5,2,1,2,1,1,1,0,1,2,2,1,0,1,0,1,1
NA1_5097386110,2025-01-14 02:46:22.464334,0.8400000000000001,1.0,14.5,1,1,1,1,2,1,2,2,1,2,2,0,1,0,1,1
NA1_5097386110,2025-01-14 02:46:22.464334,0.5799999999999998,1.0,16.0,1,2,0,2,1,0,2,1,2,1,2,0,0,1,2,0
NA1_5097334338,2025-01-14 02:46:23.379412,0.8,1.0,19.5,2,3,1,1,0,0,2,2,3,1,2,1,0,0,1,1
NA1_5097334338,2025-01-14 02:46:23.379412,0.98,0.4,16.5,0,0,0,2,2,0,0,2,2,1,1,0,1,0,2,0
NA1_5097309109,2025-01-14 02:46:24.294752,0.8799999999999999,1.0,20.0,2,1,1,1,1,0,2,1,2,1,1,0,1,2,2,1
NA1_5097309109,2025-01-14 02:46:24.294752,0.8200000000000001,0.6,16.0,0,2,0,1,1,3,0,2,2,2,1,2,0,0,1,0
NA1_5097030828,2025-01-14 02:46:25.228543,0.98,1.0,16.0,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,0
NA1_5097030828,2025-01-14 02:46:25.228543,0.76,1.0,16.0,2,3,0,1,1,1,1,1,1,1,2,1,0,0,1,1
NA1_5038632783,2025-01-14 02:46:26.153485,0.5800000000000001,0.8,18.5,1,1,0,1,2,2,2,3,0,1,0,0,1,0,1,1
NA1_5038632783,2025-01-14 02:46:26.153485,0.9200000000000002,1.0,14.5,1,2,1,1,1,1,1,1,2,3,2,1,0,1,1,0
NA1_5038601891,2025-01-14 02:46:27.086270,0.8199999999999998,1.0,19.0,2,1,2,2,0,0,2,2,1,1,0,0,0,1,1,0
NA1_5038601891,2025-01-14 02:46:27.086270,0.8599999999999999,1.0,21.5,1,1,1,1,3,1,3,3,1,1,0,0,2,0,1,1
NA1_5098552811,2025-01-14 02:46:28.023978,0.56,1.0,25.0,2,2,1,1,1,1,2,1,1,2,0,0,1,0,1,1
NA1_5098552811,2025-01-14 02:46:28.023978,0.7599999999999998,1.0,12.0,1,1,0,1,0,2,1,2,3,1,1,1,0,0,1,0
NA1_5098534064,2025-01-14 02:46:28.955356,0.72,0.8,14.0,0,2,1,1,0,1,1,1,2,2,2,1,0,1,1,0
NA1_5098534064,2025-01-14 02:46:28.955356,0.6000000000000001,1.0,16.0,1,2,0,2,1,1,2,1,2,2,1,1,1,1,2,1
NA1_5098508113,2025-01-14 02:46:29.896108,0.8600000000000001,0.8,11.5,0,1,0,1,1,1,1,2,2,2,2,1,3,0,1,0
NA1_5098508113,2025-01-14 02:46:29.896108,0.98,0.6,15.0,0,2,1,1,1,0,1,0,2,2,2,1,0,1,1,1
NA1_5041786323,2025-01-14 02:46:30.831557,0.8800000000000001,0.6,12.0,0,1,0,1,2,1,1,3,2,2,1,2,1,0,0,0
NA1_5041786323,2025-01-14 02:46:30.831557,0.56,0.8,11.5,0,1,0,2,1,2,2,1,1,1,1,1,0,1,2,1
NA1_5032146488,2025-01-14 02:46:31.759269,0.8400000000000001,0.8,18.0,1,2,1,1,1,1,3,2,1,0,1,1,0,1,1,1
NA1_5032146488,2025-01-14 02:46:31.759269,0.8800000000000001,1.0,9.0,1,1,0,2,2,1,1,2,1,1,0,0,0,0,1,0
NA1_5031849695,2025-01-14 02:46:32.725244,0.72,1.0,16.0,1,1,0,1,2,1,2,3,1,2,0,0,2,0,1,1
NA1_5031849695,2025-01-14 02:46:32.725244,0.9600000000000002,0.8,13.5,2,1,0,0,2,1,1,2,2,1,1,0,1,0,0,0
NA1_5098855252,2025-01-14 02:46:33.711661,0.5399999999999998,1.0,16.0,2,2,0,1,0,1,1,1,3,1,1,2,0,0,1,1
NA1_5098855252,2025-01-14 02:46:33.711661,0.48,1.0,11.5,1,0,1,1,0,1,1,2,2,1,1,2,0,1,1,0
NA1_5098822734,2025-01-14 02:46:34.724993,0.6399999999999999,0.8,14.0,1,1,1,2,0,1,1,0,2,2,1,1,1,0,2,1
NA1_5098822734,2025-01-14 02:46:34.724993,0.8400000000000001,1.0,18.0,2,1,0,3,1,0,1,1,2,1,1,0,1,0,2,0
NA1_5098802766,2025-01-14 02:46:35.777076,0.8999999999999999,1.0,13.5,1,2,0,2,2,0,2,2,2,1,1,0,1,0,1,1
NA1_5098802766,2025-01-14 02:46:35.777076,0.8599999999999999,1.0,22.0,1,1,0,2,2,0,1,2,1,1,0,0,2,1,3,0
NA1_5070790049,2025-01-14 02:46:36.825226,0.76,1.0,16.5,2,2,1,1,1,2,2,2,2,1,2,1,0,0,1,1
NA1_5070790049,2025-01-14 02:46:36.825226,0.8399999999999999,1.0,17.0,2,1,1,1,1,1,2,1,1,1,1,0,1,0,1,0
NA1_5070731584,2025-01-14 02:46:37.872732,0.6000000000000001,1.0,19.5,2,2,0,1,2,0,3,2,1,1,0,0,1,0,1,0
NA1_5070731584,2025-01-14 02:46:37.872732,0.52,1.0,12.5,1,3,0,1,1,3,1,1,1,1,1,1,0,0,1,1
NA1_5070676802,2025-01-14 02:46:38.894926,0.8799999999999999,1.0,24.5,3,3,0,1,0,1,1,1,1,2,0,0,0,0,1,0
NA1_5070676802,2025-01-14 02:46:38.894926,0.8800000000000001,1.0,16.0,1,1,1,1,2,1,1,2,1,1,0,0,0,0,1,1
NA1_5084307417,2025-01-14 02:46:39.874289,0.8599999999999999,0.8,8.5,0,1,0,2,2,1,2,3,1,1,0,0,1,0,2,0
NA1_5084307417,2025-01-14 02:46:39.874289,0.9200000000000002,1.0,22.5,1,1,0,1,2,0,1,2,2,2,2,1,1,1,2,1
NA1_5084270138,2025-01-14 02:46:40.833582,0.96,1.0,23.5,3,3,0,1,0,0,1,1,3,2,1,1,0,0,1,0
NA1_5084270138,2025-01-14 02:46:40.833582,0.8999999999999999,1.0,10.5,1,1,0,1,1,1,1,1,2,1,2,1,1,0,2,1
NA1_5084238219,2025-01-14 02:46:41.816507,0.9200000000000002,1.0,18.0,1,2,0,1,2,2,2,2,1,1,0,0,1,0,1,1
NA1_5084238219,2025-01-14 02:46:41.816507,0.8199999999999998,1.0,20.5,1,2,0,1,1,3,1,1,2,2,1,2,0,0,1,0
NA1_5080274349,2025-01-14 02:46:42.795772,0.8400000000000001,1.0,14.5,2,2,0,2,1,0,2,1,1,1,1,0,1,0,2,1
NA1_5080274349,2025-01-14 02:46:42.795772,0.8400000000000001,0.8,12.5,2,1,0,1,2,1,0,1,2,2,1,2,0,0,1,0
NA1_5080205141,2025-01-14 02:46:43.762133,0.6000000000000001,0.8,14.5,0,2,0,1,1,1,2,1,1,1,1,0,0,0,1,1
NA1_5080205141,2025-01-14 02:46:43.762133,0.8,0.8,17.0,1,1,0,1,3,1,0,2,1,2,1,0,1,0,1,0
NA1_5080156789,2025-01-14 02:46:44.777465,0.74,0.6,9.0,0,0,0,2,2,1,1,2,1,1,1,1,2,0,1,0
NA1_5080156789,2025-01-14 02:46:44.777465,0.8199999999999998,1.0,17.0,1,2,0,1,2,1,1,1,1,2,1,1,1,0,1,1
NA1_5066483535,2025-01-14 02:46:45.795915,0.76,0.8,13.5,0,1,0,1,2,1,2,3,1,1,2,1,2,0,1,1
NA1_5066483535,2025-01-14 02:46:45.795915,0.72,1.0,17.5,1,3,0,2,1,1,2,1,2,1,0,0,0,0,2,0
NA1_5066431770,2025-01-14 02:46:46.760451,0.8400000000000001,1.0,18.5,2,2,0,2,0,1,1,1,1,2,2,0,0,1,2,0
NA1_5066431770,2025-01-14 02:46:46.760451,0.6799999999999999,0.8,11.5,1,0,0,2,1,0,1,1,2,1,2,0,1,0,2,1
NA1_5061846965,2025-01-14 02:46:47.753784,0.8599999999999999,1.0,15.0,1,1,0,1,2,1,2,2,3,2,2,2,0,0,1,1
NA1_5061846965,2025-01-14 02:46:47.753784,0.6599999999999999,0.8,13.5,0,1,2,1,2,1,3,3,1,1,1,0,2,2,1,0
NA1_5094840076,2025-01-14 02:46:48.663299,0.8,1.0,18.0,1,0,1,2,2,0,2,2,1,1,0,0,1,0,2,1
NA1_5094840076,2025-01-14 02:46:48.663299,0.8799999999999999,1.0,20.5,1,4,1,1,0,1,1,1,1,2,2,0,0,1,1,0
NA1_5094821869,2025-01-14 02:46:49.700891,0.8400000000000001,1.0,19.5,1,2,1,1,1,1,1,2,1,1,2,1,0,0,1,0
NA1_5094821869,2025-01-14 02:46:49.700891,0.6599999999999999,1.0,11.5,1,1,0,2,1,1,2,1,1,1,2,0,1,1,2,1
NA1_5090787747,2025-01-14 02:46:50.638333,0.8199999999999998,0.8,15.0,1,1,0,1,1,1,0,1,2,2,1,1,1,0,1,0
NA1_5090787747,2025-01-14 02:46:50.638333,0.9200000000000002,1.0,14.0,1,0,1,1,1,1,2,1,1,2,2,0,0,1,1,1
NA1_5096056890,2025-01-14 02:46:51.686928,0.8199999999999998,1.0,13.5,1,1,0,1,2,2,1,2,1,1,0,0,1,0,1,1
NA1_5096056890,2025-01-14 02:46:51.686928,0.8800000000000001,1.0,25.5,2,3,0,1,1,0,3,2,2,1,2,0,0,0,1,0
NA1_5095997541,2025-01-14 02:46:52.689265,0.8799999999999999,0.8,15.5,2,0,0,1,1,0,3,1,2,1,2,0,0,1,1,1
NA1_5095997541,2025-01-14 02:46:52.689265,0.8599999999999999,1.0,13.0,1,1,1,2,0,1,2,1,1,1,0,0,0,1,1,0
NA1_5095978841,2025-01-14 02:46:53.766479,0.5800000000000001,1.0,20.5,3,1,1,1,1,1,2,1,2,2,1,0,1,0,1,0
NA1_5095978841,2025-01-14 02:46:53.766479,0.8,1.0,20.0,1,2,0,1,1,1,1,2,1,1,1,1,0,0,1,1
NA1_5095474704,2025-01-14 02:46:54.705344,0.52,0.8,10.5,1,0,0,2,1,0,2,2,1,1,2,0,1,1,2,1
NA1_5095474704,2025-01-14 02:46:54.705344,0.8600000000000001,1.0,11.5,2,1,1,1,2,1,1,1,2,1,1,0,2,1,1,0
NA1_5095452310,2025-01-14 02:46:55.622725,0.8599999999999999,1.0,20.0,1,2,0,2,1,0,1,2,2,1,1,0,0,1,2,1
NA1_5095452310,2025-01-14 02:46:55.622725,0.8799999999999999,1.0,23.0,1,3,2,1,1,1,4,1,1,2,0,0,0,1,1,0
NA1_5095436346,2025-01-14 02:46:56.528657,0.98,1.0,9.5,1,1,0,1,1,1,1,2,1,2,3,0,1,0,1,1
NA1_5095436346,2025-01-14 02:46:56.528657,0.54,0.6,12.5,0,0,0,2,0,2,1,3,1,2,0,0,1,1,2,0
NA1_5099218517,2025-01-14 02:46:57.645275,0.74,1.0,11.5,1,1,1,1,2,1,1,2,1,1,0,0,0,1,1,1
NA1_5099218517,2025-01-14 02:46:57.645275,0.8199999999999998,1.0,18.0,1,1,0,1,0,2,1,1,2,2,0,1,0,1,1,0
NA1_5097207912,2025-01-14 02:46:58.594847,0.94,1.0,17.0,2,0,1,1,1,1,1,1,3,2,1,1,1,0,1,0
NA1_5097207912,2025-01-14 02:46:58.594847,0.8999999999999999,1.0,17.0,2,2,1,1,1,1,1,1,2,1,1,0,0,0,1,1
NA1_5097154534,2025-01-14 02:46:59.551588,0.8,1.0,19.5,2,2,0,2,2,0,1,1,1,1,0,0,1,1,2,0
NA1_5097154534,2025-01-14 02:46:59.551588,0.8799999999999999,1.0,18.0,2,1,2,1,0,0,2,2,3,2,0,1,0,1,1,1
NA1_5084209647,2025-01-14 02:47:00.461308,0.8799999999999999,0.6,11.0,0,0,0,1,1,2,1,3,2,2,0,0,1,1,1,1
NA1_5084209647,2025-01-14 02:47:00.461308,0.9200000000000002,1.0,14.0,2,2,0,2,1,1,1,2,1,2,0,1,1,0,1,0
NA1_5084163683,2025-01-14 02:47:01.386437,0.8,0.8,15.0,1,2,0,2,2,0,1,2,0,1,0,0,0,0,2,1
NA1_5084163683,2025-01-14 02:47:01.386437,0.78,0.8,16.5,1,1,0,1,2,3,1,2,0,1,0,0,0,0,1,0
NA1_5053890273,2025-01-14 02:47:02.351438,0.8800000000000001,1.0,13.0,1,0,1,1,1,2,2,2,1,1,0,0,0,0,1,1
NA1_5053890273,2025-01-14 02:47:02.351438,0.78,1.0,20.5,2,2,0,1,2,1,2,3,1,1,0,1,0,0,1,0
NA1_5014718963,2025-01-14 02:47:03.390724,0.9199999999999999,1.0,12.5,2,1,0,1,1,2,1,2,1,1,2,0,1,0,1,1
NA1_5014718963,2025-01-14 02:47:03.390724,0.94,1.0,20.0,2,1,0,1,1,1,1,1,2,1,2,1,0,0,1,0
NA1_5014713019,2025-01-14 02:47:04.318602,0.8799999999999999,1.0,19.0,2,1,1,1,1,2,2,1,2,1,0,0,0,1,1,1
NA1_5014713019,2025-01-14 02:47:04.318602,0.8599999999999999,1.0,15.5,1,1,1,1,2,0,2,2,3,1,0,0,2,1,1,0
NA1_5014702438,2025-01-14 02:47:05.262441,0.76,1.0,17.0,2,2,0,1,2,1,1,2,1,1,0,0,0,0,1,0
NA1_5014702438,2025-01-14 02:47:05.262441,0.8400000000000001,1.0,16.5,3,1,2,1,1,0,1,1,2,1,1,1,0,1,1,1
NA1_5012940968,2025-01-14 02:47:06.189658,0.8800000000000001,1.0,11.5,1,0,1,1,2,0,1,2,2,2,1,2,1,1,1,1
NA1_5012940968,2025-01-14 02:47:06.189658,0.9200000000000002,1.0,21.0,2,2,0,1,1,0,1,3,2,1,0,1,1,0,1,0
NA1_5012896511,2025-01-14 02:47:07.155668,0.8199999999999998,0.8,10.5,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0
NA1_5012896511,2025-01-14 02:47:07.155668,0.52,1.0,10.0,1,1,0,3,0,1,1,1,2,1,1,1,0,1,2,1
NA1_5012638118,2025-01-14 02:47:08.131282,0.96,1.0,10.5,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,0
NA1_5012638118,2025-01-14 02:47:08.131282,0.8800000000000001,0.8,16.0,2,0,1,0,2,1,2,3,3,1,1,1,0,0,0,1
NA1_5087605302,2025-01-14 02:47:09.085482,0.98,1.0,17.5,1,1,2,1,2,0,2,2,2,3,0,1,0,0,1,1
NA1_5087605302,2025-01-14 02:47:09.085482,0.8599999999999999,1.0,20.0,1,1,1,1,1,1,1,1,1,2,2,0,0,1,1,0
NA1_5087583868,2025-01-14 02:47:10.030043,0.8000000000000003,0.8,13.0,1,0,0,1,0,2,1,2,1,1,3,0,0,1,1,1
NA1_5087583868,2025-01-14 02:47:10.030043,0.56,0.4,14.5,0,0,0,2,1,1,1,0,2,2,3,2,0,1,2,0
NA1_5087443425,2025-01-14 02:47:11.003660,0.8599999999999999,1.0,15.0,1,1,1,1,1,2,1,1,2,1,2,1,0,1,1,1
NA1_5087443425,2025-01-14 02:47:11.003660,0.98,0.8,13.0,0,1,0,1,2,3,1,2,1,2,1,0,1,0,1,0
NA1_5098274189,2025-01-14 02:47:11.980146,0.8199999999999998,0.6,12.5,0,0,0,1,2,2,1,2,1,2,0,0,0,1,1,1
NA1_5098274189,2025-01-14 02:47:11.980146,0.8999999999999999,1.0,11.5,2,2,0,1,1,1,2,2,1,2,1,0,1,0,1,0
NA1_5029317580,2025-01-14 02:47:12.951824,0.6799999999999999,1.0,15.5,2,2,1,1,2,1,1,2,2,2,0,0,2,0,1,0
NA1_5029317580,2025-01-14 02:47:12.951824,0.8400000000000001,0.8,15.0,1,0,1,1,2,0,3,2,1,0,1,1,2,0,1,1
NA1_5027153517,2025-01-14 02:47:13.893332,0.8599999999999999,0.8,7.0,0,0,1,2,1,1,1,1,2,3,1,1,0,1,1,1
NA1_5027153517,2025-01-14 02:47:13.893332,0.8799999999999999,0.8,22.0,2,2,1,1,1,1,0,2,3,2,0,0,1,0,1,0
NA1_5098475775,2025-01-14 02:47:14.818076,0.9199999999999999,1.0,12.5,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1
NA1_5098475775,2025-01-14 02:47:14.818076,0.98,0.8,16.0,0,1,0,1,1,2,1,2,1,1,1,0,0,1,1,0
NA1_5098438174,2025-01-14 02:47:15.740497,0.9199999999999999,1.0,11.0,2,0,1,1,0,1,2,1,2,1,1,0,0,0,1,1
NA1_5098438174,2025-01-14 02:47:15.740497,0.94,1.0,12.0,2,0,1,1,1,1,1,1,1,1,2,1,0,0,1,0
NA1_5098394167,2025-01-14 02:47:16.893481,0.8400000000000001,1.0,13.0,1,1,0,1,2,1,1,2,2,2,2,1,1,0,1,0
NA1_5098394167,2025-01-14 02:47:16.893481,0.6800000000000002,0.6,11.5,0,0,0,1,1,2,1,2,2,1,2,2,1,0,1,1
NA1_5099121104,2025-01-14 02:47:17.828113,0.8799999999999999,1.0,14.5,2,2,1,1,1,0,2,1,2,1,2,1,1,1,1,1
NA1_5099121104,2025-01-14 02:47:17.828113,0.8,1.0,18.0,1,2,1,1,0,0,1,1,2,2,3,0,1,0,1,0
NA1_5099080868,2025-01-14 02:47:18.733265,0.8599999999999999,1.0,11.0,1,2,0,1,1,2,1,2,3,2,1,1,1,0,1,0
NA1_5099080868,2025-01-14 02:47:18.733265,0.8400000000000001,0.8,20.0,2,2,0,0,2,1,2,2,2,1,1,2,0,0,0,1
NA1_5098974735,2025-01-14 02:47:19.648253,0.8800000000000001,0.8,12.5,1,1,1,1,2,1,2,1,2,1,2,1,1,1,0,1
NA1_5098974735,2025-01-14 02:47:19.648253,0.94,1.0,16.0,1,1,0,1,2,0,2,2,3,1,2,0,1,1,2,0
NA1_5007683897,2025-01-14 02:47:20.599185,0.96,1.0,13.0,2,1,0,2,2,0,2,2,1,1,1,0,1,0,2,0
NA1_5007683897,2025-01-14 02:47:20.599185,0.8599999999999999,1.0,19.0,2,2,0,1,1,1,1,2,1,2,0,0,0,0,1,1
NA1_5006667653,2025-01-14 02:47:21.525435,0.7000000000000002,0.8,13.5,0,1,1,1,4,0,2,4,1,2,0,1,2,0,1,0
NA1_5006667653,2025-01-14 02:47:21.525435,0.6799999999999999,1.0,16.0,1,1,0,1,1,1,1,2,2,1,2,0,1,1,1,1
NA1_5006635165,2025-01-14 02:47:22.429263,0.8800000000000001,1.0,18.0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
NA1_5006635165,2025-01-14 02:47:22.429263,0.9199999999999999,0.8,13.5,0,2,0,1,2,1,1,2,1,2,1,1,2,0,1,1
NA1_5016296883,2025-01-14 02:47:23.414625,0.8599999999999999,0.8,17.5,2,1,1,1,1,0,2,0,3,0,1,1,1,1,1,0
NA1_5016296883,2025-01-14 02:47:23.414625,0.98,1.0,21.5,1,3,0,1,0,1,1,2,2,1,3,1,1,0,1,1
NA1_5015048551,2025-01-14 02:47:24.429311,0.74,0.8,21.0,0,1,1,1,3,0,1,4,2,2,1,0,1,0,1,1
NA1_5015048551,2025-01-14 02:47:24.429311,0.8399999999999999,1.0,11.0,1,1,1,1,0,2,1,1,1,2,1,1,0,0,1,0
NA1_5014106441,2025-01-14 02:47:25.401369,0.76,0.8,16.5,1,2,0,2,1,1,1,2,1,0,0,1,0,0,2,1
NA1_5014106441,2025-01-14 02:47:25.401369,0.5800000000000001,1.0,20.5,1,1,2,1,3,0,2,1,2,1,0,0,2,2,1,0
NA1_5083565542,2025-01-14 02:47:26.325190,0.74,1.0,15.0,1,1,1,1,3,1,1,1,1,1,1,0,0,1,1,1
NA1_5083565542,2025-01-14 02:47:26.325190,0.9200000000000002,0.8,12.0,0,1,0,1,2,1,1,2,2,1,2,1,1,0,1,0
NA1_5083547205,2025-01-14 02:47:27.248686,0.7,0.6,12.5,1,0,0,1,1,1,0,1,3,1,2,2,2,0,1,0
NA1_5083547205,2025-01-14 02:47:27.248686,0.8200000000000001,1.0,17.0,2,1,1,1,0,0,1,2,3,1,1,1,0,1,1,1
NA1_5083420041,2025-01-14 02:47:28.164879,0.8400000000000001,0.8,11.0,0,1,0,1,2,1,2,2,1,1,1,1,3,0,1,0
NA1_5083420041,2025-01-14 02:47:28.164879,0.5799999999999998,0.8,18.5,0,3,0,1,1,1,3,2,1,1,2,0,0,0,1,1
NA1_5090577849,2025-01-14 02:47:29.145351,0.6400000000000001,1.0,10.0,1,1,0,2,0,1,1,2,2,1,2,1,0,1,2,0
NA1_5090577849,2025-01-14 02:47:29.145351,0.56,0.8,18.5,3,3,1,0,2,0,3,2,2,1,1,0,1,1,0,1
NA1_5090542979,2025-01-14 02:47:30.096197,0.2599999999999998,0.8,11.0,1,1,0,2,0,1,1,0,2,2,3,0,0,1,2,0
NA1_5090542979,2025-01-14 02:47:30.096197,0.94,1.0,15.0,1,2,1,1,1,1,1,1,2,1,2,0,0,1,1,1
NA1_5088044443,2025-01-14 02:47:31.021358,0.8999999999999999,0.8,15.5,1,0,0,1,1,1,1,3,2,1,1,1,1,0,1,0
NA1_5088044443,2025-01-14 02:47:31.021358,0.8800000000000001,0.6,11.0,0,0,0,1,3,0,1,3,2,2,0,0,1,0,1,1
NA1_5095103894,2025-01-14 02:47:31.980685,0.78,1.0,16.5,1,0,1,0,3,1,2,2,3,2,1,1,2,1,1,1
NA1_5095103894,2025-01-14 02:47:31.980685,0.6400000000000001,0.6,10.0,0,0,0,2,1,1,1,2,1,1,0,0,2,1,2,0
NA1_5095085046,2025-01-14 02:47:32.942671,0.8599999999999999,1.0,21.0,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0
NA1_5095085046,2025-01-14 02:47:32.942671,0.5800000000000001,1.0,14.5,2,2,1,1,0,2,1,1,2,3,1,0,0,0,1,1
