233,20,0,670170,292,20,1,429081,0
385,20,1,1462278,315,20,0,1150247,0
231,20,0,1135572,271,20,1,443366,0
331,20,0,554092,313,20,1,1896001,0
551,20,0,1365670,329,20,0,311918,1
294,20,0,1161520,405,20,1,640867,0
655,20,0,3262511,397,20,0,437859,1
196,20,0,390176,379,20,0,126777,1
133,20,0,189187,459,20,0,231005,1
352,20,0,969371,464,20,0,2281566,0
168,19,0,176204,223,18,1,662468,0
444,20,0,426589,147,18,0,878722,1
401,18,1,520536,367,20,0,221923,1
343,20,0,1374163,441,20,1,1366411,0
353,20,0,1618755,521,20,0,728854,1
323,20,0,2832354,342,20,1,764663,1
86,19,1,90640,369,20,0,399677,1
484,20,0,1545089,501,20,0,350376,0
163,20,0,119249,244,20,0,379049,0
489,20,1,2046233,404,20,0,676697,0
406,20,1,2437153,346,20,0,624380,1
463,20,0,334558,457,20,1,429965,0
257,20,0,517862,472,20,1,999882,0
602,20,0,769363,365,20,0,2289964,0
301,18,0,1227536,191,20,0,99046,1
155,20,0,276463,359,20,0,1029478,0
190,20,0,797124,186,20,0,836333,0
438,20,0,396886,323,20,0,2269473,1
487,20,0,1767198,308,20,0,1222074,1
160,20,0,1486414,331,20,0,1751301,1
164,20,1,749540,218,20,0,611667,1
316,20,0,539870,305,20,0,622581,1
397,17,1,510580,279,20,0,92812,1
209,20,0,210110,256,17,1,1155824,0
417,20,0,1642395,279,20,1,449946,0
321,20,0,2253749,224,20,1,534106,0
312,20,0,664407,380,20,0,470747,1
393,20,0,666710,485,20,1,297276,0
440,20,1,504565,414,19,1,464416,1
306,20,0,1063750,388,20,1,2015757,1
254,14,0,999088,346,18,1,96456,0
215,18,0,417856,278,18,1,636480,0
206,20,1,504044,382,20,0,600417,1
318,20,1,435336,343,20,1,980726,0
171,19,1,297707,208,17,0,175551,1
385,20,0,2682558,211,20,1,175919,0
419,20,0,640735,409,20,1,1816562,1
107,20,1,114245,316,20,1,190291,0
307,20,0,794426,531,20,1,248656,1
143,20,0,206987,544,20,0,977845,1
289,20,0,87839,372,19,0,118128,0
236,20,1,228402,250,20,1,213996,1
325,20,0,676226,303,20,0,727046,1
303,20,1,1724127,307,20,0,868668,0
549,20,1,725579,382,20,1,831870,0
550,20,0,1493516,307,20,1,663118,1
391,20,0,438683,330,20,0,916191,1
327,20,0,905460,346,20,0,436521,1
304,20,0,373668,193,18,1,68620,0
367,20,0,394858,304,20,1,1577489,0
375,20,0,576371,463,17,0,1054630,1
258,20,1,437137,291,20,0,2024970,1
344,20,1,880840,275,20,0,484699,1
470,20,0,2312375,478,20,0,363007,1
210,20,1,274506,255,20,1,311554,1
366,20,0,791201,568,20,1,953156,0
327,20,1,606746,395,20,1,466638,0
401,20,0,256010,558,20,0,930753,1
651,20,1,3635906,655,20,1,605989,1
203,20,0,840563,192,14,0,200449,0
176,20,0,370748,429,20,0,1789357,0
404,20,1,505298,473,20,0,668400,1
276,18,0,200352,423,20,0,2376894,0
167,20,1,223031,503,20,1,582014,0
532,20,1,1248773,330,20,0,1320729,1
303,20,0,1523721,182,20,1,144318,1
266,20,1,567201,574,20,0,321159,1
273,20,1,374378,294,16,1,189564,0
361,20,1,328871,296,20,1,389288,0
323,20,1,1656102,470,20,1,836038,0
287,20,1,1304737,293,17,0,928398,1
209,18,0,812731,367,20,1,2380438,0
168,20,0,1101709,212,20,1,368950,0
213,20,0,324926,159,20,1,193671,1
388,20,1,282591,470,20,1,573725,1
303,20,0,199402,180,20,0,146880,1
324,20,0,419953,146,20,0,503672,1
567,16,0,473265,547,20,1,1058746,0
257,20,0,554439,390,20,0,279641,0
275,20,0,507807,181,20,0,1852823,0
221,20,1,538354,220,20,1,342247,1
433,20,0,755088,254,20,1,228060,0
490,19,1,852574,113,20,1,144686,1
335,20,1,292829,357,20,0,519420,1
336,20,0,2452860,382,20,0,631788,0
579,20,0,10476039,200,20,1,415887,0
250,17,1,717425,484,18,1,896082,1
384,20,1,510342,350,18,1,265906,1
212,20,1,760759,358,20,0,245748,1
452,20,1,1676977,244,20,1,243563,1
270,20,1,838344,384,20,0,956779,1
540,20,0,1796811,283,17,1,848311,1
252,20,0,970016,304,20,1,1173482,0
298,18,1,2434576,417,20,0,661034,1
217,20,1,1348673,291,20,0,847107,1
443,20,0,1391642,345,20,0,2143342,0
504,20,1,2543800,316,20,0,490231,1
304,20,1,374653,266,20,1,770283,0
381,20,1,1031370,612,20,0,1096414,1
376,20,0,1985597,222,20,0,2034952,1
276,20,0,1091383,260,20,1,236377,0
344,20,1,3626013,332,20,0,2567268,1
172,19,0,440289,293,19,0,428700,1
313,20,0,2955324,271,20,0,965662,1
430,20,1,513534,285,20,1,174581,1
385,20,0,724105,212,19,0,370565,0
257,19,0,716816,271,20,1,347787,0
531,20,0,2608581,490,20,1,277470,0
277,20,1,173595,420,20,0,572213,1
389,20,0,1835673,231,20,0,732917,1
313,20,1,537338,245,20,0,330216,0
384,20,1,609763,301,19,1,2566694,0
264,20,0,853768,307,20,1,699439,0
464,20,0,708098,478,20,1,1055122,0
387,20,1,665496,390,20,0,225755,1
441,20,0,325137,364,20,0,240733,1
107,19,0,986814,223,20,0,91529,1
224,20,0,3614177,354,20,0,3240684,1
320,20,0,528228,404,20,0,486576,1
466,20,1,902696,219,19,1,332348,1
338,20,0,541430,336,20,0,357730,0
446,20,1,592127,300,20,0,745219,1
319,20,0,1144456,371,20,1,193604,1
192,17,0,289218,292,20,0,537577,1
291,20,0,284420,225,20,0,863671,1
229,20,0,1045372,309,20,0,780522,1
517,20,0,1909048,342,20,0,935389,0
510,20,1,931900,312,20,1,1034605,1
439,20,0,1950553,442,20,1,1704709,0
309,20,0,1146554,532,20,0,697735,1
305,20,0,1274020,110,20,1,774166,0
183,20,0,1113539,480,20,0,750296,0
455,20,1,423445,241,20,0,390381,1
113,17,0,175322,276,20,0,506144,0
256,20,0,426696,333,20,1,772684,0
278,20,0,1143952,405,20,1,1633383,1
403,20,1,813729,323,20,1,177744,0
470,20,0,287340,325,20,0,1501525,1
314,20,0,703806,264,20,0,920017,0
524,20,0,901578,324,20,1,1020881,0
210,20,1,460110,423,20,1,4467959,1
352,20,0,702888,122,20,0,270735,0
374,18,0,83309,269,20,0,272508,0
167,20,1,149704,265,20,0,545971,1
456,20,1,166803,423,20,1,2744388,0
332,20,0,1082783,208,20,0,473780,1
258,20,0,1575884,463,20,1,314673,1
346,20,1,317859,446,20,1,2727412,0
410,20,0,2889266,110,20,1,126261,0
179,20,1,655519,460,20,1,770942,1
339,20,0,663729,393,20,0,437589,1
448,20,0,632984,249,20,1,863628,1
118,19,0,54271,476,20,1,1121711,1
355,20,0,192794,410,20,1,730099,1
346,20,0,1563706,79,18,1,179237,0
308,20,0,281225,446,20,1,421691,0
387,20,1,388439,356,20,1,1025267,1
299,20,0,498634,285,20,1,533570,0
169,20,1,350330,299,17,0,242322,0
338,20,0,2429019,392,19,1,413072,0
287,20,1,843230,254,20,0,885743,1
610,20,0,1406077,494,19,0,657682,0
255,20,0,566005,762,20,0,2094311,0
324,20,0,3371342,245,20,1,504862,0
226,20,1,208168,324,20,1,1227432,0
270,20,1,592684,484,20,1,2092007,1
525,20,0,485552,409,20,1,377562,0
199,20,1,654335,420,20,0,1823625,0
410,20,1,1410655,347,20,0,1584189,1
392,20,0,1339043,378,18,1,1005703,0
247,20,0,302039,403,20,1,2215564,0
452,19,1,334729,236,20,1,1384444,0
304,20,1,380903,139,20,0,240372,1
479,20,0,749413,149,19,1,590707,1
213,20,0,294168,461,20,0,678607,1
281,20,1,337886,264,20,1,855262,1
430,20,1,441726,315,20,1,1195634,1
278,20,0,460334,395,20,1,775546,0
514,20,1,409712,403,20,0,2439350,0
293,20,0,1089383,359,20,0,738516,0
351,20,1,2783942,285,20,0,855516,0
166,20,0,574550,391,20,0,1518396,0
327,20,0,467413,362,20,0,399613,0
191,20,1,765507,199,20,0,252183,1
332,19,0,992910,96,20,0,81765,1
469,20,0,2274978,437,20,0,598495,1
363,20,0,888071,464,20,1,1385611,0
711,20,1,639209,255,20,0,182974,1
380,20,1,435519,260,20,1,406397,0
221,20,0,740008,421,20,1,1098690,1
253,20,0,2990935,201,20,1,489710,0
381,20,0,1100099,344,20,1,484976,0
198,20,1,264580,371,20,0,1350680,1
179,20,0,324041,185,20,1,731756,0
490,20,1,966411,229,20,1,975977,1
227,20,1,750794,295,20,1,362507,1
427,18,1,1217789,316,19,1,368171,0
264,19,1,593255,339,20,0,1516860,1
516,20,0,2694030,286,20,0,1891789,0
433,20,1,1522283,688,20,0,2010587,1
209,20,1,1690479,471,20,0,1173885,1
320,20,1,640476,390,20,0,3350467,1
461,20,1,414190,140,19,1,227384,1
672,20,0,1248911,281,20,0,122512,1
309,20,0,945450,404,20,0,3890377,1
399,20,1,282230,225,20,1,383847,0
249,20,0,362732,287,19,1,613970,1
439,20,0,2024064,521,20,0,3870869,1
564,20,0,488016,179,20,1,196618,0
528,20,0,633974,399,20,1,866482,1
290,20,0,564723,137,20,1,946241,0
187,20,1,87446,235,20,0,77874,1
262,20,1,1529786,260,20,0,1130903,1
355,20,0,506030,254,20,1,418418,0
474,20,0,395880,499,20,0,1819904,1
427,20,1,509260,323,20,1,1720323,1
531,20,1,1352664,403,20,1,910461,0
394,20,0,387024,325,20,0,1407378,1
421,20,1,732091,444,20,0,1140211,0
349,20,1,2054674,327,20,1,348292,0
441,19,0,716463,194,20,1,933275,0
381,20,1,2027703,133,20,1,80786,1
363,20,1,1668476,205,20,0,331921,0
598,20,0,320197,292,20,1,502623,0
256,19,1,548564,307,20,0,839937,1
183,20,0,539968,284,20,0,380937,1
335,20,1,434111,529,20,1,2445403,0
359,20,1,177296,281,20,0,668080,1
238,17,0,409029,352,20,0,4421302,0
527,20,0,2790004,438,20,0,1101351,1
257,20,1,2053734,345,20,0,346873,1
167,20,0,189098,380,20,0,1512296,0
481,20,0,299456,355,20,0,752855,1
383,20,0,849684,333,20,0,977281,1
222,20,0,632039,484,20,1,1366857,1
237,20,0,414600,292,20,1,191860,0
414,20,0,522974,562,20,0,1443088,1
225,20,0,724551,215,17,0,1352468,0
281,20,1,495737,453,20,0,2120743,0
314,20,1,335178,388,20,1,1517726,0
332,20,0,223943,191,20,1,230995,0
335,20,0,895371,290,20,1,894696,0
460,20,0,3034926,274,20,1,566835,0
434,20,0,871246,165,20,0,181062,1
218,20,0,673614,273,20,1,206654,0
148,18,1,400630,315,20,0,424236,0
421,20,1,2219504,248,20,0,883017,1
201,20,1,443201,314,19,1,371045,1
234,20,1,1215289,194,20,1,377624,0
344,20,0,311833,398,20,0,430136,0
334,20,1,4954268,212,20,1,1126190,1
396,20,0,2590408,381,20,1,669547,0
416,20,0,450395,231,20,1,501232,1
327,20,0,2023667,229,20,1,431215,0
452,20,0,1430082,444,20,0,4040620,1
377,20,1,868384,230,18,0,342173,1
152,20,0,1229991,276,17,0,501006,0
248,17,0,117762,179,20,1,1525291,0
525,20,0,855279,601,20,1,972684,1
146,20,0,364543,335,13,0,446746,0
522,20,0,179246,267,20,0,1023080,0
271,20,0,1041465,253,20,1,282105,0
428,20,1,410154,252,20,1,1550755,0
383,20,0,2814717,367,20,0,330437,1
355,20,0,1819399,500,20,1,985211,0
373,20,0,1714862,318,20,0,1194625,1
160,20,1,131607,284,20,1,921661,1
284,20,1,232222,283,20,1,405214,1
452,20,0,3178608,310,20,0,1838918,0
214,20,1,505396,303,17,0,134023,1
276,20,0,422092,327,20,0,200433,1
445,20,0,796939,551,20,0,1861833,1
260,20,1,4202370,648,20,0,1805175,1
456,20,1,152169,448,20,0,1676338,0
329,20,0,1698945,344,18,1,198337,0
198,20,0,355801,510,16,0,120898,1
271,16,1,646277,441,20,0,2751265,1
360,20,0,885210,245,20,0,320072,1
491,20,1,413941,435,20,1,660010,0
185,20,1,191168,201,20,0,331796,1
458,20,1,1290625,305,20,1,2529849,0
348,20,0,1849414,456,20,0,317186,1
315,20,0,813625,368,20,0,373806,0
345,17,1,844908,117,20,1,185527,1
312,20,0,1675160,384,20,0,659855,0
316,20,1,1410232,341,20,1,284065,1
247,20,0,112865,549,20,0,2182255,0
356,20,0,778582,403,20,1,685503,0
309,20,1,2121499,272,20,1,372102,0
313,19,1,761674,326,20,1,1579494,1
461,20,1,1411875,517,20,0,1455596,1
206,20,0,453449,188,18,0,1251647,1
389,20,0,1257605,303,20,0,439856,1
289,20,0,1789078,453,20,1,1184952,1
430,20,0,747380,433,20,0,1995721,1
527,20,0,1059043,418,18,0,603787,0
424,20,0,786037,304,20,0,855709,1
465,20,0,225405,296,20,1,1692663,1
209,20,1,173671,322,20,1,575186,0
397,20,0,720963,310,20,0,2174415,1
169,20,1,516475,418,20,1,527392,1
283,20,1,749723,468,20,0,260217,0
547,20,1,2763180,410,20,0,796496,1
488,20,1,565151,323,20,0,391053,1
355,20,1,799291,376,20,0,335901,1
214,20,0,1508585,374,20,1,183626,0
434,20,1,9549839,291,17,1,213565,1
374,20,0,333727,546,20,1,2160948,0
283,20,1,1685477,215,20,1,592595,0
337,20,0,1144920,521,20,1,2937716,0
436,20,0,632157,291,20,0,1552378,0
362,20,1,685724,491,20,0,919384,0
257,20,1,828530,452,20,0,1475447,1
471,20,1,2934267,322,20,1,756326,0
319,20,0,809388,422,20,0,821046,1
280,20,0,723340,293,20,0,540504,1
296,20,1,721359,567,20,1,1765592,0
534,18,0,2760511,295,20,1,1167609,0
378,20,1,612524,395,20,1,1011793,0
411,20,1,1516851,312,20,0,771063,1
233,20,1,306785,260,20,0,773579,1
338,20,0,496127,306,18,1,1382151,0
287,20,0,256961,337,20,0,984686,1
237,20,1,235422,151,20,1,123101,0
284,20,1,228257,378,20,0,318552,1
458,20,0,673106,310,20,0,1009155,0
260,20,0,682726,149,18,1,310153,0
332,20,0,399008,374,17,1,200664,0
223,20,1,509873,355,20,0,2445066,1
359,20,0,1924283,442,20,1,864097,0
610,20,0,6303485,313,20,1,479500,0
170,20,1,958908,256,20,1,359644,1
617,20,0,652776,530,20,0,496780,1
251,20,0,619081,215,20,1,145481,0
442,20,1,566020,360,18,1,3051682,1
432,20,0,1539493,605,20,0,2249747,1
321,20,0,2110830,375,20,1,1081567,0
613,20,0,1865310,351,20,0,1090669,1
240,20,0,243355,268,19,0,158610,1
321,20,1,490827,291,20,1,535722,1
304,20,1,316692,245,20,0,1414373,1
485,20,0,619408,342,20,1,856966,0
215,20,0,633353,302,20,1,1404727,0
408,20,1,851812,489,20,1,812768,0
383,20,1,1108751,256,20,0,1137906,1
392,20,0,1649386,312,20,0,1784863,1
580,20,1,3103420,316,20,1,1115704,1
527,20,1,1157040,422,18,1,1134128,1
344,19,1,323810,316,20,1,1932194,1
350,20,0,530354,301,20,0,304778,1
278,20,1,1527475,387,20,1,436654,1
429,20,0,645938,177,20,1,467736,0
271,20,1,3351118,639,20,1,1816814,0
431,20,0,871268,349,20,1,318479,1
175,20,1,397331,511,20,0,776433,1
227,20,0,325601,146,20,1,401010,0
413,20,0,3167565,201,20,0,1042903,0
361,20,0,1468317,171,20,1,264882,0
433,20,0,1901534,544,20,0,474648,1
393,20,1,1109638,466,20,0,2222123,1
577,20,0,767917,225,20,1,134157,0
280,20,1,1869695,514,20,0,1485619,1
282,20,1,1569234,328,20,0,665524,1
253,20,1,1519874,279,20,0,767461,0
577,20,1,2163562,281,20,1,429526,0
273,20,0,1703397,306,17,1,129369,0
479,19,1,841100,507,20,0,2811669,0
425,20,0,189513,209,20,0,954415,0
452,20,0,2379980,383,20,0,662640,0
160,20,0,170492,455,20,1,1107565,0
135,20,0,158695,306,16,1,233031,0
373,20,1,2182939,226,20,1,2179680,1
416,20,0,2561217,281,20,1,1883742,1
436,20,0,465807,228,20,1,526996,1
503,20,0,1659239,223,20,0,3780730,0
311,20,0,638256,384,20,1,1221661,0
380,18,0,979787,442,20,1,378787,0
332,20,0,838346,432,20,1,963818,0
225,20,0,1081951,386,20,1,2104103,0
261,16,0,605973,217,20,1,417277,1
201,20,1,1413318,353,19,1,294043,1
289,20,0,130386,519,20,0,2127476,0
384,20,1,668037,320,20,1,212579,1
434,20,0,520260,307,20,1,552174,0
362,20,0,481476,373,20,0,2056590,1
250,20,1,483298,296,20,1,907463,1
383,16,0,803293,386,20,0,1775776,0
460,19,1,525511,258,20,0,322840,1
418,20,1,306959,277,20,1,778828,0
332,20,1,1741217,412,20,0,1351375,1
455,20,0,745598,250,19,0,642000,0
557,20,0,1357631,356,20,1,257435,1
236,20,0,837261,377,20,1,342762,0
186,20,1,204657,133,20,1,39854,0
611,20,0,611238,224,20,1,882669,0
397,20,1,1891388,444,18,0,466382,1
281,20,0,190837,133,20,1,328726,0
300,19,0,486555,304,15,1,1862254,0
474,20,0,610609,309,20,1,607320,1
423,20,0,329562,213,20,1,519928,0
302,20,1,1345846,459,20,0,1259397,1
292,20,0,3023948,179,20,1,321287,1
543,20,0,1305355,297,20,0,924530,0
174,20,0,777024,276,20,0,1673530,1
225,20,1,279682,322,20,1,759521,1
183,20,0,878430,53,20,1,222093,0
554,20,0,532268,375,20,0,195285,1
324,20,0,923362,530,20,0,3046273,1
122,20,0,266659,222,20,1,675087,0
248,20,1,610631,389,20,1,835378,1
445,20,0,526181,315,20,0,965833,0
245,20,0,278345,287,20,0,878601,0
245,20,1,1170819,576,20,0,2388925,1
264,20,0,753721,301,20,0,571410,0
449,20,0,295519,175,20,1,857699,1
392,20,1,1909434,320,20,1,536330,1
334,20,0,371163,282,19,1,194988,1
129,17,1,173491,570,20,0,519579,0
592,20,0,1198861,525,20,1,2116620,1
454,20,0,1490250,509,20,0,386121,1
371,20,0,483199,316,20,0,538118,0
212,20,0,451299,287,20,0,285571,1
302,20,0,439416,110,15,1,935434,0
235,20,0,243333,184,20,1,241115,0
260,18,1,352896,174,20,0,565438,1
266,20,1,1838571,114,20,1,286471,1
278,20,0,152753,274,20,0,2439086,0
224,20,1,1756993,425,20,0,715256,1
161,20,0,876144,257,20,0,1260588,0
467,20,0,1213559,546,20,0,2805397,1
271,20,0,151748,175,20,0,195779,1
282,20,1,301630,223,20,0,474819,1
381,20,0,555331,188,20,0,885868,1
462,20,1,816039,215,20,1,1937655,0
312,20,1,2065576,386,20,1,831725,0
176,18,1,760022,374,20,0,485540,1
282,20,1,381541,1008,20,1,1371658,1
410,20,0,2122401,411,20,0,2690479,0
450,20,0,161841,239,20,1,112962,0
264,20,0,618664,382,20,1,2200506,0
265,20,1,269857,369,20,0,3456407,1
477,20,0,604229,270,20,0,1425903,0
507,20,0,962130,104,18,1,33703,0
231,19,0,478042,371,20,0,535532,0
325,20,0,553297,197,20,0,2576505,1
471,20,1,506713,431,20,0,316900,1
483,20,1,1989858,413,18,0,1316965,1
340,20,0,1040291,434,20,1,668936,0
306,20,1,281621,293,18,0,676854,1
275,20,0,1929960,117,19,0,468684,0
316,20,1,900477,289,18,0,1600199,1
439,20,0,276651,598,20,0,1117117,0
274,20,0,1491890,425,20,0,1170857,0
245,20,0,498159,369,20,1,162866,0
182,20,1,260793,153,20,0,438254,1
239,20,1,295597,510,20,0,1329485,1
251,20,1,1416807,332,20,0,2159604,1
496,20,1,819175,318,20,0,361865,0
498,20,1,1430135,262,20,0,702548,0
582,18,1,457410,632,20,0,2034354,0
356,20,1,1108542,457,20,0,1538445,1
460,20,0,1887556,384,20,1,875313,0
396,20,0,564116,619,19,0,499799,1
360,20,0,264492,443,20,1,221285,0
402,20,0,3430015,439,20,1,912683,0
438,20,1,420133,145,20,0,229071,0
336,20,1,1118766,448,20,0,289964,1
486,20,1,1757526,474,20,0,1325381,0
230,18,1,512242,377,18,1,909173,0
466,20,1,1103830,213,20,0,2788081,0
366,20,0,275413,292,20,0,885003,1
325,20,1,307439,406,20,1,568237,1
314,20,1,1915692,381,20,1,556474,0
228,20,1,327098,381,20,1,1002119,0
610,20,0,1323536,184,20,1,464706,0
271,20,0,590388,397,20,1,656955,0
234,20,1,878841,342,20,0,844756,0
641,20,1,1078350,270,20,1,2376928,0
331,20,1,724094,145,17,1,570928,0
426,20,0,1499697,301,20,0,420157,0
493,20,0,1556795,247,20,0,916696,0
456,20,0,509260,321,16,1,232112,1
250,20,1,1277911,346,20,0,2250210,0
178,20,1,1196494,430,20,0,724713,1
398,20,1,2976282,218,20,1,96640,0
250,20,1,424299,376,16,0,254243,1
263,20,0,98766,213,20,1,1642270,0
614,20,1,1788298,375,20,0,1426129,1
182,20,0,1590464,248,19,1,674997,0
227,20,0,417330,395,20,1,934983,0
270,20,0,2296369,344,20,1,2194676,0
193,20,0,310894,406,20,0,457786,1
363,20,1,1421896,546,20,0,1380767,1
329,20,1,642775,300,20,1,545074,0
400,16,0,1103343,261,20,1,131896,1
165,15,1,227491,343,20,1,508246,1
378,20,0,544030,444,20,1,548022,0
269,20,0,777579,294,20,1,563078,0
220,20,1,1176427,507,20,0,466069,1
294,19,1,181595,219,20,1,600398,1
364,20,0,1736082,339,20,0,547327,1
416,20,0,485426,362,20,1,5974758,0
511,20,1,662063,431,20,1,742311,0
320,20,0,1032421,389,20,0,905780,1
372,20,0,1410776,180,20,0,105708,1
334,20,0,1703012,252,20,0,759845,1
181,20,1,552361,405,20,1,253329,0
316,20,0,318093,406,20,0,557823,1
522,20,0,525334,274,20,0,165188,1
381,20,0,384590,438,18,1,1051625,1
386,20,1,332912,400,20,1,1322643,0
234,20,0,1046579,259,20,1,794644,0
297,20,0,963202,308,20,0,871071,1
396,20,0,3005082,181,20,1,2260883,1
476,20,1,945410,309,18,1,580615,1
220,20,1,2727511,345,20,1,233821,1
442,20,0,2340105,378,20,0,1922854,0
496,18,0,2009746,374,20,0,2674731,1
293,20,0,1026742,391,20,0,1308501,1
239,20,0,422886,211,20,1,906134,0
519,20,0,1398108,480,20,0,1701309,1
540,20,0,666589,320,20,0,1457470,1
269,20,0,330760,342,20,0,636764,1
518,20,1,2052727,408,20,0,2280509,1
376,20,1,1254451,470,20,0,346954,1
250,20,1,1396081,415,20,1,646040,1
367,20,0,901867,426,20,1,337446,0
207,20,1,528132,106,20,0,471136,1
455,20,0,741320,401,20,0,805602,0
531,20,0,1409139,359,20,1,641342,0
566,20,0,1913625,333,20,0,828101,1
224,20,0,169436,243,19,1,1242714,0
394,20,1,2450760,224,20,1,2165801,1
304,19,1,613140,392,18,1,554998,0
300,20,1,9692643,382,20,1,144999,1
447,20,0,2813129,352,20,0,392359,1
240,20,1,403236,397,17,0,142403,0
255,20,1,320423,465,20,0,720512,1
492,20,0,780821,523,20,0,4155869,1
504,20,1,772858,343,20,0,287245,0
275,20,1,1328750,400,20,1,1229186,0
242,19,1,1048467,272,19,0,366003,1
512,20,0,1737214,342,20,1,898735,1
209,20,0,291826,121,20,0,870049,1
514,20,1,1186927,382,19,1,832111,1
336,20,0,282564,352,20,0,272477,1
320,20,0,888319,230,20,1,219283,0
425,20,0,1173527,309,20,1,711601,0
501,20,1,1610777,625,20,0,353548,1
495,20,0,274240,390,20,0,178650,0
283,20,1,319957,390,20,0,502665,1
345,20,0,506887,223,18,0,79942,0
604,20,0,4404012,224,20,1,534141,1
352,19,1,1783792,426,20,1,1518359,1
245,18,1,676978,278,20,1,1811011,0
575,20,0,140780,309,20,0,1880945,1
382,20,0,5099779,525,20,1,876569,0
418,20,0,485397,425,20,1,1698713,0
337,20,1,695820,454,20,0,239668,1
417,20,0,1927633,383,17,1,199181,0
226,20,0,292928,362,20,1,311893,1
432,20,0,2039081,424,20,0,2497551,0
408,20,0,2498058,398,20,1,642993,0
360,20,1,2103931,464,20,0,1808577,1
187,20,1,1290518,178,15,1,74552,1
274,20,1,487663,390,20,0,835954,0
312,20,0,458782,206,20,1,969088,1
434,18,0,849715,484,20,1,3363050,0
294,20,0,702032,490,20,0,1432650,1
401,20,0,520182,288,20,0,3014068,1
456,20,1,727442,112,20,1,384297,1
327,20,0,1404399,239,20,1,474830,0
150,20,0,626388,336,20,0,745492,1
482,20,1,514214,300,20,1,926256,0
224,20,1,607497,246,20,0,1469289,0
532,20,1,532791,338,20,1,355234,1
410,20,0,955858,225,20,0,796431,0
339,20,1,138051,323,20,0,575166,1
376,18,1,1093585,256,20,1,456245,0
361,20,1,1217571,353,20,0,844274,0
518,20,0,1966811,260,20,0,1055832,1
541,20,1,4136387,232,20,0,3993392,1
509,20,0,847765,381,20,0,1299900,0
149,20,1,548881,477,20,0,1523770,1
